EPOCHS,LOSS,ACC,VAL_LOSS,VAL_ACC,TIME
21,0.22508545219898224,0.9378882050514221,0.23258289694786072,0.9090909361839294,24.254271268844604
22,0.2083515077829361,0.9254658222198486,0.21637895703315735,0.918181836605072,24.328904151916504
23,0.19616970419883728,0.9378882050514221,0.22479736804962158,0.9090909361839294,25.16065764427185
24,0.18762001395225525,0.9394409656524658,0.21157899498939514,0.9090909361839294,23.199485301971436
25,0.18454337120056152,0.9440993666648865,0.20808379352092743,0.9090909361839294,23.892420053482056
26,0.17163676023483276,0.9472049474716187,0.19929347932338715,0.918181836605072,23.88463044166565
27,0.1802571415901184,0.9389880895614624,0.18973253667354584,0.9272727370262146,23.95672369003296
28,0.16902603209018707,0.9534161686897278,0.19806678593158722,0.918181836605072,23.84573245048523
29,0.15450341999530792,0.9627329111099243,0.185428187251091,0.9272727370262146,23.50829005241394
30,0.1319478303194046,0.9657738208770752,0.15258319675922394,0.9454545378684998,45.11578178405762
31,0.1253364384174347,0.9580745100975037,0.13174788653850555,0.9454545378684998,27.8267879486084
32,0.13738007843494415,0.9596273303031921,0.12331993132829666,0.9454545378684998,26.80450129508972
33,0.10787972062826157,0.9658384919166565,0.11727359890937805,0.9454545378684998,26.65393376350403
34,0.09315203130245209,0.9751552939414978,0.10533088445663452,0.9454545378684998,26.282921075820923
35,0.09978266060352325,0.9704968929290771,0.09325571358203888,0.9545454382896423,26.57761240005493
36,0.08295315504074097,0.9751552939414978,0.08636125177145004,0.9636363387107849,26.63695979118347
37,0.06548277288675308,0.9798136353492737,0.07648133486509323,0.9727272987365723,26.513761281967163
38,0.08213881403207779,0.9751552939414978,0.07444854825735092,0.9636363387107849,28.032974243164062
39,0.0766427144408226,0.9736024737358093,0.06689070910215378,0.9818181991577148,27.036065340042114
40,0.06414912641048431,0.97826087474823,0.06203904747962952,0.9909090995788574,27.072197437286377
41,0.05259847268462181,0.9875776171684265,0.05390777438879013,0.9818181991577148,26.591506004333496
42,0.07246628403663635,0.97826087474823,0.05775798484683037,0.9818181991577148,27.374608516693115
43,0.049963150173425674,0.9844720363616943,0.054145198315382004,0.9727272987365723,26.574941635131836
44,0.061202552169561386,0.9844720363616943,0.06342343986034393,0.9818181991577148,26.657897472381592
45,0.045630015432834625,0.989130437374115,0.05233696103096008,0.9909090995788574,26.250836849212646
46,0.05178769677877426,0.9860248565673828,0.05616841837763786,0.9818181991577148,26.614614725112915
47,0.048866089433431625,0.9875776171684265,0.045573148876428604,0.9818181991577148,26.795568227767944
48,0.04052673280239105,0.9937888383865356,0.04019246622920036,0.9909090995788574,26.52792263031006
49,0.044562071561813354,0.9875776171684265,0.04004523158073425,0.9909090995788574,26.543874979019165
50,0.038801901042461395,0.9922360181808472,0.03909720480442047,0.9909090995788574,26.82370662689209
51,0.04207562655210495,0.9875776171684265,0.037419047206640244,0.9909090995788574,27.575111627578735
52,0.0414329431951046,0.9875776171684265,0.03788751736283302,0.9818181991577148,26.31475019454956
53,0.03411088511347771,0.9922360181808472,0.035984694957733154,0.9818181991577148,26.586830377578735
54,0.03652007877826691,0.989130437374115,0.03352116420865059,0.9909090995788574,28.065388917922974
55,0.031679362058639526,0.9922360181808472,0.03272654488682747,0.9909090995788574,26.85562038421631
56,0.02789822220802307,0.9937888383865356,0.03220796957612038,0.9909090995788574,26.68912410736084
57,0.032931581139564514,0.9906832575798035,0.03371984139084816,0.9909090995788574,26.48922348022461
58,0.03315575793385506,0.988095223903656,0.03285249322652817,0.9909090995788574,26.940690994262695
59,0.02876695990562439,0.9875776171684265,0.03407131880521774,0.9909090995788574,26.76639437675476
60,0.01780993491411209,0.9937888383865356,0.03705756738781929,0.9909090995788574,26.64507794380188
61,0.022821832448244095,0.9937888383865356,0.034970011562108994,0.9909090995788574,26.61881685256958
62,0.027739249169826508,0.9937888383865356,0.03441402688622475,0.9909090995788574,27.18256950378418
63,0.028216276317834854,0.9922360181808472,0.03825148195028305,0.9909090995788574,26.71484398841858
64,0.02147804945707321,0.9968944191932678,0.03559982776641846,0.9909090995788574,26.23445749282837
65,0.021163279190659523,0.9922360181808472,0.02835889346897602,0.9909090995788574,26.242942094802856
66,0.015855131670832634,0.9968944191932678,0.03176385536789894,0.9909090995788574,27.653361797332764
67,0.019824501127004623,0.9968944191932678,0.029773548245429993,0.9909090995788574,26.617042303085327
68,0.01039022859185934,0.9984471797943115,0.028566895052790642,0.9909090995788574,26.35854983329773
69,0.013146164827048779,0.9984471797943115,0.02571297250688076,0.9909090995788574,26.471837759017944
